19620330	-67.60269444	62.87380556	167
19620331	-67.60269444	62.87380556	190
19620410	-67.60269444	62.87380556	372
19620719	-67.60269444	62.87380556	1240
19620724	-67.60269444	62.87380556	1260
19620729	-67.60269444	62.87380556	1284
19620803	-67.60269444	62.87380556	1318
19620810	-67.60269444	62.87380556	1370
19620816	-67.60269444	62.87380556	1397
19620822	-67.60269444	62.87380556	1400
19620831	-67.60269444	62.87380556	1450
19620906	-67.60269444	62.87380556	1465
19620913	-67.60269444	62.87380556	1480
19620916	-67.60269444	62.87380556	1504
19620919	-67.60269444	62.87380556	1506
19620922	-67.60269444	62.87380556	1505
19620925	-67.60269444	62.87380556	1510
19620928	-67.60269444	62.87380556	1509
19621001	-67.60269444	62.87380556	1509
19621004	-67.60269444	62.87380556	1507
19621007	-67.60269444	62.87380556	1501
19621010	-67.60269444	62.87380556	1494
19621013	-67.60269444	62.87380556	1490
19621016	-67.60269444	62.87380556	1484
19621019	-67.60269444	62.87380556	1488
19621022	-67.60269444	62.87380556	1484
19621025	-67.60269444	62.87380556	1483
19621028	-67.60269444	62.87380556	1478
19621031	-67.60269444	62.87380556	1475
19621103	-67.60269444	62.87380556	1472
19621106	-67.60269444	62.87380556	1460
19621109	-67.60269444	62.87380556	1457
19621112	-67.60269444	62.87380556	1445
19621116	-67.60269444	62.87380556	1437
19621118	-67.60269444	62.87380556	1423
19621121	-67.60269444	62.87380556	1418
19621125	-67.60269444	62.87380556	1406
19621127	-67.60269444	62.87380556	1405
19621130	-67.60269444	62.87380556	1393
19621203	-67.60269444	62.87380556	1376
19621206	-67.60269444	62.87380556	1365
19621207	-67.60269444	62.87380556	1359
19630122	-67.60269444	62.87380556	1
19650325	-67.60269444	62.87380556	1
19650401	-67.60269444	62.87380556	220
19650406	-67.60269444	62.87380556	320
19650410	-67.60269444	62.87380556	380
19650415	-67.60269444	62.87380556	450
19650420	-67.60269444	62.87380556	500
19650425	-67.60269444	62.87380556	550
19650430	-67.60269444	62.87380556	580
19650505	-67.60269444	62.87380556	610
19650510	-67.60269444	62.87380556	1
19650514	-67.60269444	62.87380556	1
19650515	-67.60269444	62.87380556	50
19650516	-67.60269444	62.87380556	100
19650518	-67.60269444	62.87380556	200
19650520	-67.60269444	62.87380556	280
19650525	-67.60269444	62.87380556	370
19650530	-67.60269444	62.87380556	420
19650610	-67.60269444	62.87380556	530
19650620	-67.60269444	62.87380556	680
19650630	-67.60269444	62.87380556	840
19650710	-67.60269444	62.87380556	940
19650721	-67.60269444	62.87380556	1030
19650730	-67.60269444	62.87380556	1120
19650809	-67.60269444	62.87380556	1180
19650814	-67.60269444	62.87380556	1210
19650819	-67.60269444	62.87380556	1240
19650825	-67.60269444	62.87380556	1260
19650830	-67.60269444	62.87380556	1270
19650910	-67.60269444	62.87380556	1300
19650920	-67.60269444	62.87380556	1330
19651001	-67.60269444	62.87380556	1350
19651010	-67.60269444	62.87380556	1350
19651012	-67.60269444	62.87380556	1350
19651013	-67.60269444	62.87380556	1350
19651020	-67.60269444	62.87380556	1340
19651025	-67.60269444	62.87380556	1330
19651030	-67.60269444	62.87380556	1320
19651101	-67.60269444	62.87380556	1320
19651115	-67.60269444	62.87380556	1310
19670407	-67.60269444	62.87380556	1
19670409	-67.60269444	62.87380556	40
19670410	-67.60269444	62.87380556	80
19670412	-67.60269444	62.87380556	120
19670413	-67.60269444	62.87380556	150
19670415	-67.60269444	62.87380556	200
19670419	-67.60269444	62.87380556	380
19670420	-67.60269444	62.87380556	420
19670430	-67.60269444	62.87380556	460
19670503	-67.60269444	62.87380556	520
19670511	-67.60269444	62.87380556	560
19670517	-67.60269444	62.87380556	630
19670525	-67.60269444	62.87380556	700
19670531	-67.60269444	62.87380556	710
19670608	-67.60269444	62.87380556	750
19670615	-67.60269444	62.87380556	880
19670630	-67.60269444	62.87380556	940
19670705	-67.60269444	62.87380556	970
19670712	-67.60269444	62.87380556	1020
19670719	-67.60269444	62.87380556	1050
19670728	-67.60269444	62.87380556	1080
19670731	-67.60269444	62.87380556	1110
19670803	-67.60269444	62.87380556	1140
19670810	-67.60269444	62.87380556	1200
19670816	-67.60269444	62.87380556	1240
19670825	-67.60269444	62.87380556	1280
19670831	-67.60269444	62.87380556	1330
19670906	-67.60269444	62.87380556	1330
19670913	-67.60269444	62.87380556	1350
19670921	-67.60269444	62.87380556	1360
19671004	-67.60269444	62.87380556	1380
19671011	-67.60269444	62.87380556	1380
19671018	-67.60269444	62.87380556	1360
19671025	-67.60269444	62.87380556	1360
19671101	-67.60269444	62.87380556	1350
19671109	-67.60269444	62.87380556	1340
19671115	-67.60269444	62.87380556	1320
19671122	-67.60269444	62.87380556	1280
19671130	-67.60269444	62.87380556	1250
19671207	-67.60269444	62.87380556	1210
19671213	-67.60269444	62.87380556	1150
19671219	-67.60269444	62.87380556	1060
19680107	-67.60269444	62.87380556	1
19690325	-67.60269444	62.87380556	1
19690326	-67.60269444	62.87380556	40
19690327	-67.60269444	62.87380556	110
19690330	-67.60269444	62.87380556	1
19690414	-67.60269444	62.87380556	1
19690415	-67.60269444	62.87380556	100
19690419	-67.60269444	62.87380556	230
19690422	-67.60269444	62.87380556	304
19690423	-67.60269444	62.87380556	332
19690424	-67.60269444	62.87380556	357
19690426	-67.60269444	62.87380556	395
19690428	-67.60269444	62.87380556	434
19690429	-67.60269444	62.87380556	453
19690506	-67.60269444	62.87380556	543
19690508	-67.60269444	62.87380556	560
19690514	-67.60269444	62.87380556	587
19690516	-67.60269444	62.87380556	611
19690521	-67.60269444	62.87380556	636
19690522	-67.60269444	62.87380556	643
19690526	-67.60269444	62.87380556	670
19690528	-67.60269444	62.87380556	685
19690602	-67.60269444	62.87380556	717
19690603	-67.60269444	62.87380556	736
19690607	-67.60269444	62.87380556	761
19690609	-67.60269444	62.87380556	784
19690611	-67.60269444	62.87380556	782
19690612	-67.60269444	62.87380556	786
19690613	-67.60269444	62.87380556	793
19690617	-67.60269444	62.87380556	826
19690618	-67.60269444	62.87380556	823
19690619	-67.60269444	62.87380556	827
19690620	-67.60269444	62.87380556	840
19690623	-67.60269444	62.87380556	865
19690627	-67.60269444	62.87380556	881
19690630	-67.60269444	62.87380556	914
19690701	-67.60269444	62.87380556	926
19690703	-67.60269444	62.87380556	936
19690704	-67.60269444	62.87380556	954
19690705	-67.60269444	62.87380556	956
19690707	-67.60269444	62.87380556	974
19690708	-67.60269444	62.87380556	970
19690709	-67.60269444	62.87380556	982
19690711	-67.60269444	62.87380556	992
19690712	-67.60269444	62.87380556	1004
19690715	-67.60269444	62.87380556	1034
19690716	-67.60269444	62.87380556	1060
19690718	-67.60269444	62.87380556	1058
19690721	-67.60269444	62.87380556	1082
19690723	-67.60269444	62.87380556	1099
19690725	-67.60269444	62.87380556	1112
19690726	-67.60269444	62.87380556	1130
19690730	-67.60269444	62.87380556	1144
19690731	-67.60269444	62.87380556	1145
19690802	-67.60269444	62.87380556	1155
19690805	-67.60269444	62.87380556	1156
19690808	-67.60269444	62.87380556	1169
19690809	-67.60269444	62.87380556	1175
19690812	-67.60269444	62.87380556	1192
19690814	-67.60269444	62.87380556	1200
19690817	-67.60269444	62.87380556	1223
19690819	-67.60269444	62.87380556	1236
19690822	-67.60269444	62.87380556	1246
19690828	-67.60269444	62.87380556	1255
19690830	-67.60269444	62.87380556	1252
19690902	-67.60269444	62.87380556	1254
19690903	-67.60269444	62.87380556	1272
19690904	-67.60269444	62.87380556	1272
19690906	-67.60269444	62.87380556	1287
19690909	-67.60269444	62.87380556	1294
19690910	-67.60269444	62.87380556	1290
19690911	-67.60269444	62.87380556	1293
19690912	-67.60269444	62.87380556	1293
19690915	-67.60269444	62.87380556	1305
19690918	-67.60269444	62.87380556	1302
19690919	-67.60269444	62.87380556	1293
19690920	-67.60269444	62.87380556	1304
19690922	-67.60269444	62.87380556	1290
19690924	-67.60269444	62.87380556	1303
19690926	-67.60269444	62.87380556	1293
19690927	-67.60269444	62.87380556	1303
19690930	-67.60269444	62.87380556	1300
19691001	-67.60269444	62.87380556	1305
19691004	-67.60269444	62.87380556	1305
19691006	-67.60269444	62.87380556	1308
19691008	-67.60269444	62.87380556	1303
19691009	-67.60269444	62.87380556	1308
19691011	-67.60269444	62.87380556	1302
19691013	-67.60269444	62.87380556	1298
19691014	-67.60269444	62.87380556	1297
19691016	-67.60269444	62.87380556	1296
19691017	-67.60269444	62.87380556	1296
19691021	-67.60269444	62.87380556	1290
19691022	-67.60269444	62.87380556	1289
19691024	-67.60269444	62.87380556	1287
19691027	-67.60269444	62.87380556	1285
19691028	-67.60269444	62.87380556	1281
19691030	-67.60269444	62.87380556	1283
19691101	-67.60269444	62.87380556	1278
19691103	-67.60269444	62.87380556	1272
19691104	-67.60269444	62.87380556	1270
19691105	-67.60269444	62.87380556	1268
19691106	-67.60269444	62.87380556	1263
19691107	-67.60269444	62.87380556	1258
19691110	-67.60269444	62.87380556	1249
19691112	-67.60269444	62.87380556	1248
19691114	-67.60269444	62.87380556	1244
19691116	-67.60269444	62.87380556	1238
19691118	-67.60269444	62.87380556	1227
19691119	-67.60269444	62.87380556	1226
19691201	-67.60269444	62.87380556	1200
19691204	-67.60269444	62.87380556	1196
19691205	-67.60269444	62.87380556	1184
19691210	-67.60269444	62.87380556	1170
19691211	-67.60269444	62.87380556	1170
19691215	-67.60269444	62.87380556	1151
19691216	-67.60269444	62.87380556	1139
19691217	-67.60269444	62.87380556	1138
19691218	-67.60269444	62.87380556	1130
19691220	-67.60269444	62.87380556	1120
19691222	-67.60269444	62.87380556	1095
19691223	-67.60269444	62.87380556	1087
19691224	-67.60269444	62.87380556	1082
19691226	-67.60269444	62.87380556	1075
19691230	-67.60269444	62.87380556	1032
19700113	-67.60269444	62.87380556	1
19700322	-67.60269444	62.87380556	1
19700323	-67.60269444	62.87380556	78
19700325	-67.60269444	62.87380556	128
19700326	-67.60269444	62.87380556	165
19700328	-67.60269444	62.87380556	176
19700329	-67.60269444	62.87380556	191
19700330	-67.60269444	62.87380556	202
19700331	-67.60269444	62.87380556	216
19700401	-67.60269444	62.87380556	254
19700403	-67.60269444	62.87380556	280
19700404	-67.60269444	62.87380556	289
19700406	-67.60269444	62.87380556	300
19700407	-67.60269444	62.87380556	302
19700409	-67.60269444	62.87380556	322
19700410	-67.60269444	62.87380556	327
19700411	-67.60269444	62.87380556	332
19700412	-67.60269444	62.87380556	344
19700413	-67.60269444	62.87380556	353
19700414	-67.60269444	62.87380556	362
19700415	-67.60269444	62.87380556	379
19700416	-67.60269444	62.87380556	388
19700417	-67.60269444	62.87380556	396
19700418	-67.60269444	62.87380556	406
19700421	-67.60269444	62.87380556	445
19700422	-67.60269444	62.87380556	458
19700424	-67.60269444	62.87380556	462
19700426	-67.60269444	62.87380556	475
19700428	-67.60269444	62.87380556	492
19700501	-67.60269444	62.87380556	550
19700503	-67.60269444	62.87380556	575
19700505	-67.60269444	62.87380556	612
19700507	-67.60269444	62.87380556	638
19700509	-67.60269444	62.87380556	657
19700512	-67.60269444	62.87380556	685
19700515	-67.60269444	62.87380556	728
19700518	-67.60269444	62.87380556	770
19700521	-67.60269444	62.87380556	799
19700524	-67.60269444	62.87380556	825
19700526	-67.60269444	62.87380556	836
19700529	-67.60269444	62.87380556	871
19700601	-67.60269444	62.87380556	902
19700603	-67.60269444	62.87380556	926
19700605	-67.60269444	62.87380556	952
19700608	-67.60269444	62.87380556	965
19700610	-67.60269444	62.87380556	985
19700612	-67.60269444	62.87380556	999
19700614	-67.60269444	62.87380556	1012
19700617	-67.60269444	62.87380556	1030
19700619	-67.60269444	62.87380556	1046
19700621	-67.60269444	62.87380556	1059
19700623	-67.60269444	62.87380556	1074
19700626	-67.60269444	62.87380556	1095
19700629	-67.60269444	62.87380556	1103
19700701	-67.60269444	62.87380556	1115
19700703	-67.60269444	62.87380556	1127
19700717	-67.60269444	62.87380556	1149
19700720	-67.60269444	62.87380556	1154
19700723	-67.60269444	62.87380556	1157
19700725	-67.60269444	62.87380556	1160
19700728	-67.60269444	62.87380556	1167
19700731	-67.60269444	62.87380556	1175
19700803	-67.60269444	62.87380556	1182
19700806	-67.60269444	62.87380556	1192
19700809	-67.60269444	62.87380556	1197
19700811	-67.60269444	62.87380556	1202
19700814	-67.60269444	62.87380556	1209
19700817	-67.60269444	62.87380556	1214
19700820	-67.60269444	62.87380556	1218
19700822	-67.60269444	62.87380556	1221
19700826	-67.60269444	62.87380556	1227
19700829	-67.60269444	62.87380556	1230
19700901	-67.60269444	62.87380556	1232
19700903	-67.60269444	62.87380556	1232
19700905	-67.60269444	62.87380556	1239
19700908	-67.60269444	62.87380556	1241
19700911	-67.60269444	62.87380556	1248
19700913	-67.60269444	62.87380556	1251
19700916	-67.60269444	62.87380556	1257
19700919	-67.60269444	62.87380556	1265
19700922	-67.60269444	62.87380556	1276
19700926	-67.60269444	62.87380556	1289
19700929	-67.60269444	62.87380556	1302
19701002	-67.60269444	62.87380556	1309
19701003	-67.60269444	62.87380556	1312
19701006	-67.60269444	62.87380556	1317
19701009	-67.60269444	62.87380556	1319
19701012	-67.60269444	62.87380556	1321
19701014	-67.60269444	62.87380556	1320
19701017	-67.60269444	62.87380556	1314
19701019	-67.60269444	62.87380556	1310
19701022	-67.60269444	62.87380556	1308
19701025	-67.60269444	62.87380556	1307
19701028	-67.60269444	62.87380556	1304
19701031	-67.60269444	62.87380556	1301
19701102	-67.60269444	62.87380556	1294
19701105	-67.60269444	62.87380556	1285
19701108	-67.60269444	62.87380556	1276
19701111	-67.60269444	62.87380556	1267
19701114	-67.60269444	62.87380556	1260
19701117	-67.60269444	62.87380556	1254
19701120	-67.60269444	62.87380556	1247
19701123	-67.60269444	62.87380556	1244
19701126	-67.60269444	62.87380556	1235
19701129	-67.60269444	62.87380556	1223
